Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
009041  IITumores;Total;Todas las edades;07 Castilla y León;1997;6781
009041  IITumores;Total;Todas las edades;08 Castilla  La Mancha;1997;3939
009041  IITumores;Total;Todas las edades;09 Cataluña;1997;14867
009041  IITumores;Total;Todas las edades;10 Comunitat Valenciana;1997;9149
009041  IITumores;Total;Todas las edades;11 Extremadura;1997;2625
009041  IITumores;Total;Todas las edades;12 Galicia;1997;7283
009041  IITumores;Total;Todas las edades;13 Madrid, Comunidad de;1997;10324
009041  IITumores;Total;Todas las edades;14 Murcia, Región de;1997;2251
009041  IITumores;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;1352
009041  IITumores;Total;Todas las edades;16 País Vasco;1997;5141
009041  IITumores;Total;Todas las edades;17 Rioja, La;1997;638
009041  IITumores;Total;Todas las edades;18 Ceuta;1997;130
009041  IITumores;Total;Todas las edades;19 Melilla;1997;104
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;01 Andalucía;1997;365
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;02 Aragón;1997;58
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;03 Asturias, Principado de;1997;84
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;04 Balears, Illes;1997;51
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;05 Canarias;1997;96
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;06 Cantabria;1997;35
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;07 Castilla y León;1997;144
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;08 Castilla  La Mancha;1997;72
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;09 Cataluña;1997;359
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;10 Comunitat Valenciana;1997;227
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;11 Extremadura;1997;43
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;12 Galicia;1997;215
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;13 Madrid, Comunidad de;1997;262
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;14 Murcia, Región de;1997;56
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;24
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;16 País Vasco;1997;154
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;17 Rioja, La;1997;13
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;18 Ceuta;1997;0
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;19 Melilla;1997;6
010  Tumor maligno del esófago;Total;Todas las edades;01 Andalucía;1997;302
010  Tumor maligno del esófago;Total;Todas las edades;02 Aragón;1997;49
010  Tumor maligno del esófago;Total;Todas las edades;03 Asturias, Principado de;1997;54
010  Tumor maligno del esófago;Total;Todas las edades;04 Balears, Illes;1997;33
010  Tumor maligno del esófago;Total;Todas las edades;05 Canarias;1997;80
010  Tumor maligno del esófago;Total;Todas las edades;06 Cantabria;1997;29
010  Tumor maligno del esófago;Total;Todas las edades;07 Castilla y León;1997;139
010  Tumor maligno del esófago;Total;Todas las edades;08 Castilla  La Mancha;1997;57
010  Tumor maligno del esófago;Total;Todas las edades;09 Cataluña;1997;261
010  Tumor maligno del esófago;Total;Todas las edades;10 Comunitat Valenciana;1997;141
010  Tumor maligno del esófago;Total;Todas las edades;11 Extremadura;1997;38
010  Tumor maligno del esófago;Total;Todas las edades;12 Galicia;1997;190
010  Tumor maligno del esófago;Total;Todas las edades;13 Madrid, Comunidad de;1997;155
010  Tumor maligno del esófago;Total;Todas las edades;14 Murcia, Región de;1997;33
010  Tumor maligno del esófago;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;29
010  Tumor maligno del esófago;Total;Todas las edades;16 País Vasco;1997;157
010  Tumor maligno del esófago;Total;Todas las edades;17 Rioja, La;1997;8
010  Tumor maligno del esófago;Total;Todas las edades;18 Ceuta;1997;3
010  Tumor maligno del esófago;Total;Todas las edades;19 Melilla;1997;1
011  Tumor maligno del estómago;Total;Todas las edades;01 Andalucía;1997;842
011  Tumor maligno del estómago;Total;Todas las edades;02 Aragón;1997;257
011  Tumor maligno del estómago;Total;Todas las edades;03 Asturias, Principado de;1997;227
011  Tumor maligno del estómago;Total;Todas las edades;04 Balears, Illes;1997;75
011  Tumor maligno del estómago;Total;Todas las edades;05 Canarias;1997;148
011  Tumor maligno del estómago;Total;Todas las edades;06 Cantabria;1997;94
011  Tumor maligno del estómago;Total;Todas las edades;07 Castilla y León;1997;756
011  Tumor maligno del estómago;Total;Todas las edades;08 Castilla  La Mancha;1997;317
011  Tumor maligno del estómago;Total;Todas las edades;09 Cataluña;1997;925
011  Tumor maligno del estómago;Total;Todas las edades;10 Comunitat Valenciana;1997;605
011  Tumor maligno del estómago;Total;Todas las edades;11 Extremadura;1997;210
011  Tumor maligno del estómago;Total;Todas las edades;12 Galicia;1997;612
011  Tumor maligno del estómago;Total;Todas las edades;13 Madrid, Comunidad de;1997;700
011  Tumor maligno del estómago;Total;Todas las edades;14 Murcia, Región de;1997;145
011  Tumor maligno del estómago;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;108
011  Tumor maligno del estómago;Total;Todas las edades;16 País Vasco;1997;369
011  Tumor maligno del estómago;Total;Todas las edades;17 Rioja, La;1997;46
011  Tumor maligno del estómago;Total;Todas las edades;18 Ceuta;1997;8
011  Tumor maligno del estómago;Total;Todas las edades;19 Melilla;1997;4
012  Tumor maligno del colon;Total;Todas las edades;01 Andalucía;1997;1236
012  Tumor maligno del colon;Total;Todas las edades;02 Aragón;1997;282
012  Tumor maligno del colon;Total;Todas las edades;03 Asturias, Principado de;1997;296
012  Tumor maligno del colon;Total;Todas las edades;04 Balears, Illes;1997;147
012  Tumor maligno del colon;Total;Todas las edades;05 Canarias;1997;187
012  Tumor maligno del colon;Total;Todas las edades;06 Cantabria;1997;90
012  Tumor maligno del colon;Total;Todas las edades;07 Castilla y León;1997;604
012  Tumor maligno del colon;Total;Todas las edades;08 Castilla  La Mancha;1997;351
012  Tumor maligno del colon;Total;Todas las edades;09 Cataluña;1997;1380
012  Tumor maligno del colon;Total;Todas las edades;10 Comunitat Valenciana;1997;795
012  Tumor maligno del colon;Total;Todas las edades;11 Extremadura;1997;220
012  Tumor maligno del colon;Total;Todas las edades;12 Galicia;1997;650
012  Tumor maligno del colon;Total;Todas las edades;13 Madrid, Comunidad de;1997;916
012  Tumor maligno del colon;Total;Todas las edades;14 Murcia, Región de;1997;190
012  Tumor maligno del colon;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;110
012  Tumor maligno del colon;Total;Todas las edades;16 País Vasco;1997;407
012  Tumor maligno del colon;Total;Todas las edades;17 Rioja, La;1997;67
012  Tumor maligno del colon;Total;Todas las edades;18 Ceuta;1997;10
012  Tumor maligno del colon;Total;Todas las edades;19 Melilla;1997;5
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;01 Andalucía;1997;340
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;02 Aragón;1997;135
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;03 Asturias, Principado de;1997;89
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;04 Balears, Illes;1997;67
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;05 Canarias;1997;64
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;06 Cantabria;1997;41
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;07 Castilla y León;1997;255
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;08 Castilla  La Mancha;1997;104
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;09 Cataluña;1997;436
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;10 Comunitat Valenciana;1997;261
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;11 Extremadura;1997;50
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;12 Galicia;1997;232
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;13 Madrid, Comunidad de;1997;301
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;14 Murcia, Región de;1997;61
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;36
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;16 País Vasco;1997;177
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;17 Rioja, La;1997;22
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;18 Ceuta;1997;5
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;19 Melilla;1997;0
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;01 Andalucía;1997;792
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;02 Aragón;1997;119
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;03 Asturias, Principado de;1997;141
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;04 Balears, Illes;1997;84
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;05 Canarias;1997;104
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;06 Cantabria;1997;52
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;07 Castilla y León;1997;239
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;08 Castilla  La Mancha;1997;177
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;09 Cataluña;1997;736
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;10 Comunitat Valenciana;1997;439
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;11 Extremadura;1997;109
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;12 Galicia;1997;318
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;13 Madrid, Comunidad de;1997;571
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;14 Murcia, Región de;1997;84
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1997;55
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;16 País Vasco;1997;231
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;17 Rioja, La;1997;29
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;18 Ceuta;1997;10
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;19 Melilla;1997;3
