Causa de muerte;Sexo;Edad;Comunidades y Ciudades Aut�nomas;Periodo;Total 
069  Enteritis y colitis no infecciosas;Total;Todas las edades;16 Pa�s Vasco;1982;2
069  Enteritis y colitis no infecciosas;Total;Todas las edades;17 Rioja, La;1982;0
069  Enteritis y colitis no infecciosas;Total;Todas las edades;18 Ceuta;1982;0
069  Enteritis y colitis no infecciosas;Total;Todas las edades;19 Melilla;1982;0
070  Enfermedad vascular intestinal;Total;Todas las edades;01 Andaluc�a;1982;165
070  Enfermedad vascular intestinal;Total;Todas las edades;02 Arag�n;1982;34
070  Enfermedad vascular intestinal;Total;Todas las edades;03 Asturias, Principado de;1982;54
070  Enfermedad vascular intestinal;Total;Todas las edades;04 Balears, Illes;1982;14
070  Enfermedad vascular intestinal;Total;Todas las edades;05 Canarias;1982;30
070  Enfermedad vascular intestinal;Total;Todas las edades;06 Cantabria;1982;15
070  Enfermedad vascular intestinal;Total;Todas las edades;07 Castilla y Le�n;1982;69
070  Enfermedad vascular intestinal;Total;Todas las edades;08 Castilla  La Mancha;1982;51
070  Enfermedad vascular intestinal;Total;Todas las edades;09 Catalu�a;1982;110
070  Enfermedad vascular intestinal;Total;Todas las edades;10 Comunitat Valenciana;1982;128
070  Enfermedad vascular intestinal;Total;Todas las edades;11 Extremadura;1982;42
070  Enfermedad vascular intestinal;Total;Todas las edades;12 Galicia;1982;102
070  Enfermedad vascular intestinal;Total;Todas las edades;13 Madrid, Comunidad de;1982;104
070  Enfermedad vascular intestinal;Total;Todas las edades;14 Murcia, Regi�n de;1982;24
070  Enfermedad vascular intestinal;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;18
070  Enfermedad vascular intestinal;Total;Todas las edades;16 Pa�s Vasco;1982;64
070  Enfermedad vascular intestinal;Total;Todas las edades;17 Rioja, La;1982;9
070  Enfermedad vascular intestinal;Total;Todas las edades;18 Ceuta;1982;0
070  Enfermedad vascular intestinal;Total;Todas las edades;19 Melilla;1982;1
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;01 Andaluc�a;1982;1535
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;02 Arag�n;1982;233
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;03 Asturias, Principado de;1982;261
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;04 Balears, Illes;1982;139
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;05 Canarias;1982;283
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;06 Cantabria;1982;115
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;07 Castilla y Le�n;1982;479
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;08 Castilla  La Mancha;1982;239
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;09 Catalu�a;1982;1318
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;10 Comunitat Valenciana;1982;891
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;11 Extremadura;1982;179
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;12 Galicia;1982;687
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;13 Madrid, Comunidad de;1982;895
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;14 Murcia, Regi�n de;1982;189
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;70
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;16 Pa�s Vasco;1982;468
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;17 Rioja, La;1982;51
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;18 Ceuta;1982;23
071  Cirrosis y otras enfermedades cr�nicas del h�gado;Total;Todas las edades;19 Melilla;1982;13
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;01 Andaluc�a;1982;1187
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;02 Arag�n;1982;275
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;03 Asturias, Principado de;1982;228
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;04 Balears, Illes;1982;141
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;05 Canarias;1982;252
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;06 Cantabria;1982;94
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;07 Castilla y Le�n;1982;484
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;08 Castilla  La Mancha;1982;345
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;09 Catalu�a;1982;827
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;10 Comunitat Valenciana;1982;651
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;11 Extremadura;1982;182
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;12 Galicia;1982;441
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;13 Madrid, Comunidad de;1982;791
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;14 Murcia, Regi�n de;1982;168
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;91
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;16 Pa�s Vasco;1982;351
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;17 Rioja, La;1982;40
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;18 Ceuta;1982;8
072  Otras enfermedades del sistema digestivo;Total;Todas las edades;19 Melilla;1982;5
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;01 Andaluc�a;1982;22
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;02 Arag�n;1982;15
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;03 Asturias, Principado de;1982;6
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;04 Balears, Illes;1982;2
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;05 Canarias;1982;3
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;06 Cantabria;1982;1
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;07 Castilla y Le�n;1982;18
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;08 Castilla  La Mancha;1982;12
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;09 Catalu�a;1982;20
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;10 Comunitat Valenciana;1982;19
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;11 Extremadura;1982;13
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;12 Galicia;1982;8
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;13 Madrid, Comunidad de;1982;5
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;14 Murcia, Regi�n de;1982;6
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;1
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;16 Pa�s Vasco;1982;13
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;17 Rioja, La;1982;5
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;18 Ceuta;1982;0
073  XIIEnfermedades de la piel y del tejido subcut�neo;Total;Todas las edades;19 Melilla;1982;1
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;01 Andaluc�a;1982;98
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;02 Arag�n;1982;30
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;03 Asturias, Principado de;1982;20
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;04 Balears, Illes;1982;12
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;05 Canarias;1982;19
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;06 Cantabria;1982;6
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;07 Castilla y Le�n;1982;53
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;08 Castilla  La Mancha;1982;28
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;09 Catalu�a;1982;75
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;10 Comunitat Valenciana;1982;36
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;11 Extremadura;1982;15
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;12 Galicia;1982;46
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;13 Madrid, Comunidad de;1982;36
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;14 Murcia, Regi�n de;1982;13
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;6
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;16 Pa�s Vasco;1982;37
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;17 Rioja, La;1982;6
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;18 Ceuta;1982;0
074076  XIIIEnfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;19 Melilla;1982;0
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;01 Andaluc�a;1982;28
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;02 Arag�n;1982;10
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;03 Asturias, Principado de;1982;6
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;04 Balears, Illes;1982;6
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;05 Canarias;1982;4
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;06 Cantabria;1982;2
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;07 Castilla y Le�n;1982;15
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;08 Castilla  La Mancha;1982;10
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;09 Catalu�a;1982;23
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;10 Comunitat Valenciana;1982;7
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;11 Extremadura;1982;6
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;12 Galicia;1982;17
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;13 Madrid, Comunidad de;1982;7
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;14 Murcia, Regi�n de;1982;5
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;3
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;16 Pa�s Vasco;1982;14
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;17 Rioja, La;1982;3
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;18 Ceuta;1982;0
074  Artritis reumatoide y osteoartrosis;Total;Todas las edades;19 Melilla;1982;0
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;01 Andaluc�a;1982;6
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;02 Arag�n;1982;3
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;03 Asturias, Principado de;1982;1
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;04 Balears, Illes;1982;2
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;05 Canarias;1982;3
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;06 Cantabria;1982;0
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;07 Castilla y Le�n;1982;3
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;08 Castilla  La Mancha;1982;3
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;09 Catalu�a;1982;2
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;10 Comunitat Valenciana;1982;2
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;11 Extremadura;1982;3
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;12 Galicia;1982;1
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;13 Madrid, Comunidad de;1982;2
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;14 Murcia, Regi�n de;1982;0
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;1
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;16 Pa�s Vasco;1982;2
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;17 Rioja, La;1982;1
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;18 Ceuta;1982;0
075  Osteoporosis y fractura patol�gica;Total;Todas las edades;19 Melilla;1982;0
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;01 Andaluc�a;1982;64
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;02 Arag�n;1982;17
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;03 Asturias, Principado de;1982;13
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;04 Balears, Illes;1982;4
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;05 Canarias;1982;12
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;06 Cantabria;1982;4
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;07 Castilla y Le�n;1982;35
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;08 Castilla  La Mancha;1982;15
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;09 Catalu�a;1982;50
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;10 Comunitat Valenciana;1982;27
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;11 Extremadura;1982;6
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;12 Galicia;1982;28
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;13 Madrid, Comunidad de;1982;27
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;14 Murcia, Regi�n de;1982;8
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;2
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;16 Pa�s Vasco;1982;21
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;17 Rioja, La;1982;2
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;18 Ceuta;1982;0
076  Otras enfermedades del sistema osteomuscular y del tejido conjuntivo;Total;Todas las edades;19 Melilla;1982;0
