Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2002;10
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;8
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2002;35
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2002;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2002;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;2002;2
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;2002;20
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;2002;4
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;2002;1
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;2002;2
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;2002;1
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;2002;2
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;2002;1
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;2002;3
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;2002;16
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;2002;5
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;2002;0
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;2002;0
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;2002;8
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;2002;2
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;1
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;2002;10
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;2002;0
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;2002;0
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;2002;1
004  Septicemia;Total;Todas las edades;01 Andalucía;2002;367
004  Septicemia;Total;Todas las edades;02 Aragón;2002;71
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;2002;60
004  Septicemia;Total;Todas las edades;04 Balears, Illes;2002;36
004  Septicemia;Total;Todas las edades;05 Canarias;2002;138
004  Septicemia;Total;Todas las edades;06 Cantabria;2002;56
004  Septicemia;Total;Todas las edades;07 Castilla y León;2002;226
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;2002;189
004  Septicemia;Total;Todas las edades;09 Cataluña;2002;386
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;2002;267
004  Septicemia;Total;Todas las edades;11 Extremadura;2002;97
004  Septicemia;Total;Todas las edades;12 Galicia;2002;245
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;2002;217
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;2002;65
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;35
004  Septicemia;Total;Todas las edades;16 País Vasco;2002;177
004  Septicemia;Total;Todas las edades;17 Rioja, La;2002;19
004  Septicemia;Total;Todas las edades;18 Ceuta;2002;8
004  Septicemia;Total;Todas las edades;19 Melilla;2002;7
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;2002;177
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;2002;19
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;2002;34
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;2002;24
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;2002;20
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;2002;4
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;2002;27
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;2002;45
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;2002;244
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;2002;45
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;2002;17
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;2002;51
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;2002;173
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;2002;21
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;13
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;2002;42
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;2002;0
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;2002;1
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;2002;1
006  SIDA;Total;Todas las edades;01 Andalucía;2002;378
006  SIDA;Total;Todas las edades;02 Aragón;2002;30
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;2002;30
006  SIDA;Total;Todas las edades;04 Balears, Illes;2002;45
006  SIDA;Total;Todas las edades;05 Canarias;2002;60
006  SIDA;Total;Todas las edades;06 Cantabria;2002;15
006  SIDA;Total;Todas las edades;07 Castilla y León;2002;70
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;2002;25
006  SIDA;Total;Todas las edades;09 Cataluña;2002;245
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;2002;203
006  SIDA;Total;Todas las edades;11 Extremadura;2002;18
006  SIDA;Total;Todas las edades;12 Galicia;2002;99
006  SIDA;Total;Todas las edades;13 Madrid, Comunidad de;2002;229
006  SIDA;Total;Todas las edades;14 Murcia, Región de;2002;32
006  SIDA;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;14
006  SIDA;Total;Todas las edades;16 País Vasco;2002;87
006  SIDA;Total;Todas las edades;17 Rioja, La;2002;8
006  SIDA;Total;Todas las edades;18 Ceuta;2002;5
006  SIDA;Total;Todas las edades;19 Melilla;2002;4
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;01 Andalucía;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;02 Aragón;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;03 Asturias, Principado de;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;04 Balears, Illes;2002;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;05 Canarias;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;06 Cantabria;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;07 Castilla y León;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;08 Castilla - La Mancha;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;09 Cataluña;2002;2
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;10 Comunitat Valenciana;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;11 Extremadura;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;12 Galicia;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;13 Madrid, Comunidad de;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;14 Murcia, Región de;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;16 País Vasco;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;17 Rioja, La;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;18 Ceuta;2002;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;19 Melilla;2002;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2002;65
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;02 Aragón;2002;15
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2002;13
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2002;1
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;05 Canarias;2002;28
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2002;7
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2002;48
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2002;33
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2002;101
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2002;60
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2002;13
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;12 Galicia;2002;32
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2002;63
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2002;14
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;9
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2002;29
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2002;6
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2002;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;19 Melilla;2002;2
009-041  II.Tumores;Total;Todas las edades;01 Andalucía;2002;15.523
009-041  II.Tumores;Total;Todas las edades;02 Aragón;2002;3.366
009-041  II.Tumores;Total;Todas las edades;03 Asturias, Principado de;2002;3.245
009-041  II.Tumores;Total;Todas las edades;04 Balears, Illes;2002;1.858
009-041  II.Tumores;Total;Todas las edades;05 Canarias;2002;3.136
009-041  II.Tumores;Total;Todas las edades;06 Cantabria;2002;1.503
009-041  II.Tumores;Total;Todas las edades;07 Castilla y León;2002;7.345
009-041  II.Tumores;Total;Todas las edades;08 Castilla - La Mancha;2002;4.329
009-041  II.Tumores;Total;Todas las edades;09 Cataluña;2002;15.688
009-041  II.Tumores;Total;Todas las edades;10 Comunitat Valenciana;2002;9.641
009-041  II.Tumores;Total;Todas las edades;11 Extremadura;2002;2.748
009-041  II.Tumores;Total;Todas las edades;12 Galicia;2002;7.634
009-041  II.Tumores;Total;Todas las edades;13 Madrid, Comunidad de;2002;11.235
009-041  II.Tumores;Total;Todas las edades;14 Murcia, Región de;2002;2.461
009-041  II.Tumores;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;1.418
009-041  II.Tumores;Total;Todas las edades;16 País Vasco;2002;5.471
009-041  II.Tumores;Total;Todas las edades;17 Rioja, La;2002;705
009-041  II.Tumores;Total;Todas las edades;18 Ceuta;2002;128
009-041  II.Tumores;Total;Todas las edades;19 Melilla;2002;97
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;01 Andalucía;2002;390
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;02 Aragón;2002;52
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;03 Asturias, Principado de;2002;98
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;04 Balears, Illes;2002;41
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;05 Canarias;2002;106
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;06 Cantabria;2002;44
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;07 Castilla y León;2002;154
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;08 Castilla - La Mancha;2002;66
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;09 Cataluña;2002;327
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;10 Comunitat Valenciana;2002;215
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;11 Extremadura;2002;42
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;12 Galicia;2002;186
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;13 Madrid, Comunidad de;2002;232
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;14 Murcia, Región de;2002;63
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;21
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;16 País Vasco;2002;164
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;17 Rioja, La;2002;15
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;18 Ceuta;2002;3
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;19 Melilla;2002;1
010  Tumor maligno del esófago;Total;Todas las edades;01 Andalucía;2002;235
010  Tumor maligno del esófago;Total;Todas las edades;02 Aragón;2002;46
010  Tumor maligno del esófago;Total;Todas las edades;03 Asturias, Principado de;2002;63
010  Tumor maligno del esófago;Total;Todas las edades;04 Balears, Illes;2002;36
010  Tumor maligno del esófago;Total;Todas las edades;05 Canarias;2002;75
010  Tumor maligno del esófago;Total;Todas las edades;06 Cantabria;2002;30
010  Tumor maligno del esófago;Total;Todas las edades;07 Castilla y León;2002;123
010  Tumor maligno del esófago;Total;Todas las edades;08 Castilla - La Mancha;2002;45
010  Tumor maligno del esófago;Total;Todas las edades;09 Cataluña;2002;309
010  Tumor maligno del esófago;Total;Todas las edades;10 Comunitat Valenciana;2002;165
010  Tumor maligno del esófago;Total;Todas las edades;11 Extremadura;2002;39
010  Tumor maligno del esófago;Total;Todas las edades;12 Galicia;2002;156
010  Tumor maligno del esófago;Total;Todas las edades;13 Madrid, Comunidad de;2002;195
010  Tumor maligno del esófago;Total;Todas las edades;14 Murcia, Región de;2002;38
010  Tumor maligno del esófago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;20
010  Tumor maligno del esófago;Total;Todas las edades;16 País Vasco;2002;141
010  Tumor maligno del esófago;Total;Todas las edades;17 Rioja, La;2002;15
010  Tumor maligno del esófago;Total;Todas las edades;18 Ceuta;2002;1
010  Tumor maligno del esófago;Total;Todas las edades;19 Melilla;2002;2
011  Tumor maligno del estómago;Total;Todas las edades;01 Andalucía;2002;820
011  Tumor maligno del estómago;Total;Todas las edades;02 Aragón;2002;196
011  Tumor maligno del estómago;Total;Todas las edades;03 Asturias, Principado de;2002;202
011  Tumor maligno del estómago;Total;Todas las edades;04 Balears, Illes;2002;66
011  Tumor maligno del estómago;Total;Todas las edades;05 Canarias;2002;136
011  Tumor maligno del estómago;Total;Todas las edades;06 Cantabria;2002;82
011  Tumor maligno del estómago;Total;Todas las edades;07 Castilla y León;2002;609
011  Tumor maligno del estómago;Total;Todas las edades;08 Castilla - La Mancha;2002;295
011  Tumor maligno del estómago;Total;Todas las edades;09 Cataluña;2002;843
011  Tumor maligno del estómago;Total;Todas las edades;10 Comunitat Valenciana;2002;548
011  Tumor maligno del estómago;Total;Todas las edades;11 Extremadura;2002;166
011  Tumor maligno del estómago;Total;Todas las edades;12 Galicia;2002;539
011  Tumor maligno del estómago;Total;Todas las edades;13 Madrid, Comunidad de;2002;631
011  Tumor maligno del estómago;Total;Todas las edades;14 Murcia, Región de;2002;141
011  Tumor maligno del estómago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;95
011  Tumor maligno del estómago;Total;Todas las edades;16 País Vasco;2002;334
011  Tumor maligno del estómago;Total;Todas las edades;17 Rioja, La;2002;56
011  Tumor maligno del estómago;Total;Todas las edades;18 Ceuta;2002;8
011  Tumor maligno del estómago;Total;Todas las edades;19 Melilla;2002;6
012  Tumor maligno del colon;Total;Todas las edades;01 Andalucía;2002;1.411
012  Tumor maligno del colon;Total;Todas las edades;02 Aragón;2002;327
012  Tumor maligno del colon;Total;Todas las edades;03 Asturias, Principado de;2002;300
012  Tumor maligno del colon;Total;Todas las edades;04 Balears, Illes;2002;167
012  Tumor maligno del colon;Total;Todas las edades;05 Canarias;2002;215
012  Tumor maligno del colon;Total;Todas las edades;06 Cantabria;2002;137
012  Tumor maligno del colon;Total;Todas las edades;07 Castilla y León;2002;731
012  Tumor maligno del colon;Total;Todas las edades;08 Castilla - La Mancha;2002;376
012  Tumor maligno del colon;Total;Todas las edades;09 Cataluña;2002;1.512
012  Tumor maligno del colon;Total;Todas las edades;10 Comunitat Valenciana;2002;972
012  Tumor maligno del colon;Total;Todas las edades;11 Extremadura;2002;253
012  Tumor maligno del colon;Total;Todas las edades;12 Galicia;2002;719
012  Tumor maligno del colon;Total;Todas las edades;13 Madrid, Comunidad de;2002;1.063
012  Tumor maligno del colon;Total;Todas las edades;14 Murcia, Región de;2002;217
012  Tumor maligno del colon;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;118
012  Tumor maligno del colon;Total;Todas las edades;16 País Vasco;2002;494
012  Tumor maligno del colon;Total;Todas las edades;17 Rioja, La;2002;79
012  Tumor maligno del colon;Total;Todas las edades;18 Ceuta;2002;4
012  Tumor maligno del colon;Total;Todas las edades;19 Melilla;2002;10
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;01 Andalucía;2002;392
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;02 Aragón;2002;130
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;03 Asturias, Principado de;2002;96
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;04 Balears, Illes;2002;52
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;05 Canarias;2002;101
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;06 Cantabria;2002;55
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;07 Castilla y León;2002;266
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;08 Castilla - La Mancha;2002;138
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;09 Cataluña;2002;481
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;10 Comunitat Valenciana;2002;293
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;11 Extremadura;2002;61
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;12 Galicia;2002;265
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;13 Madrid, Comunidad de;2002;390
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;14 Murcia, Región de;2002;73
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;53
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;16 País Vasco;2002;192
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;17 Rioja, La;2002;32
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;18 Ceuta;2002;4
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;19 Melilla;2002;4
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;01 Andalucía;2002;815
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;02 Aragón;2002;126
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;03 Asturias, Principado de;2002;117
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;04 Balears, Illes;2002;81
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;05 Canarias;2002;134
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;06 Cantabria;2002;46
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;07 Castilla y León;2002;287
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;08 Castilla - La Mancha;2002;194
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;09 Cataluña;2002;739
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;10 Comunitat Valenciana;2002;418
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;11 Extremadura;2002;111
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;12 Galicia;2002;343
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;13 Madrid, Comunidad de;2002;616
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;14 Murcia, Región de;2002;89
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2002;51
