Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;2000;22
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla - La Mancha;2000;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2000;60
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2000;29
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2000;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2000;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2000;38
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2000;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2000;11
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2000;1
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2000;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2000;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2000;99
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2000;17
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2000;40
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2000;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2000;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2000;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2000;51
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2000;17
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2000;74
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2000;43
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2000;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;2000;49
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2000;47
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2000;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;8
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2000;30
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2000;2
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2000;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;2000;0
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;2000;22
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;2000;6
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;2000;4
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;2000;0
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;2000;1
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;2000;2
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;2000;2
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;2000;4
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;2000;13
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;2000;3
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;2000;1
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;2000;2
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;2000;12
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;2000;5
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;0
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;2000;4
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;2000;0
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;2000;0
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;2000;0
004  Septicemia;Total;Todas las edades;01 Andalucía;2000;377
004  Septicemia;Total;Todas las edades;02 Aragón;2000;79
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;2000;52
004  Septicemia;Total;Todas las edades;04 Balears, Illes;2000;40
004  Septicemia;Total;Todas las edades;05 Canarias;2000;91
004  Septicemia;Total;Todas las edades;06 Cantabria;2000;36
004  Septicemia;Total;Todas las edades;07 Castilla y León;2000;196
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;2000;118
004  Septicemia;Total;Todas las edades;09 Cataluña;2000;240
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;2000;266
004  Septicemia;Total;Todas las edades;11 Extremadura;2000;99
004  Septicemia;Total;Todas las edades;12 Galicia;2000;188
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;2000;192
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;2000;60
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;32
004  Septicemia;Total;Todas las edades;16 País Vasco;2000;140
004  Septicemia;Total;Todas las edades;17 Rioja, La;2000;19
004  Septicemia;Total;Todas las edades;18 Ceuta;2000;4
004  Septicemia;Total;Todas las edades;19 Melilla;2000;3
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;2000;201
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;2000;5
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;2000;37
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;2000;32
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;2000;19
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;2000;14
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;2000;29
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;2000;42
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;2000;117
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;2000;46
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;2000;12
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;2000;53
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;2000;143
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;2000;22
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;4
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;2000;46
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;2000;5
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;2000;1
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;2000;0
006  SIDA;Total;Todas las edades;01 Andalucía;2000;380
006  SIDA;Total;Todas las edades;02 Aragón;2000;48
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;2000;38
006  SIDA;Total;Todas las edades;04 Balears, Illes;2000;34
006  SIDA;Total;Todas las edades;05 Canarias;2000;51
006  SIDA;Total;Todas las edades;06 Cantabria;2000;25
006  SIDA;Total;Todas las edades;07 Castilla y León;2000;81
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;2000;25
006  SIDA;Total;Todas las edades;09 Cataluña;2000;254
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;2000;231
006  SIDA;Total;Todas las edades;11 Extremadura;2000;30
006  SIDA;Total;Todas las edades;12 Galicia;2000;88
006  SIDA;Total;Todas las edades;13 Madrid, Comunidad de;2000;264
006  SIDA;Total;Todas las edades;14 Murcia, Región de;2000;28
006  SIDA;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;11
006  SIDA;Total;Todas las edades;16 País Vasco;2000;93
006  SIDA;Total;Todas las edades;17 Rioja, La;2000;4
006  SIDA;Total;Todas las edades;18 Ceuta;2000;6
006  SIDA;Total;Todas las edades;19 Melilla;2000;5
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;01 Andalucía;2000;2
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;02 Aragón;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;03 Asturias, Principado de;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;04 Balears, Illes;2000;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;05 Canarias;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;06 Cantabria;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;07 Castilla y León;2000;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;08 Castilla - La Mancha;2000;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;09 Cataluña;2000;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;10 Comunitat Valenciana;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;11 Extremadura;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;12 Galicia;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;13 Madrid, Comunidad de;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;14 Murcia, Región de;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;16 País Vasco;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;17 Rioja, La;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;18 Ceuta;2000;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;19 Melilla;2000;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2000;78
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;02 Aragón;2000;28
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2000;21
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2000;7
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;05 Canarias;2000;16
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2000;8
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2000;50
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2000;14
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2000;112
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2000;53
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2000;16
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;12 Galicia;2000;35
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2000;61
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2000;11
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;11
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2000;29
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2000;1
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2000;1
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;19 Melilla;2000;1
009-041  II.Tumores;Total;Todas las edades;01 Andalucía;2000;14.718
009-041  II.Tumores;Total;Todas las edades;02 Aragón;2000;3.315
009-041  II.Tumores;Total;Todas las edades;03 Asturias, Principado de;2000;3.328
009-041  II.Tumores;Total;Todas las edades;04 Balears, Illes;2000;1.803
009-041  II.Tumores;Total;Todas las edades;05 Canarias;2000;3.063
009-041  II.Tumores;Total;Todas las edades;06 Cantabria;2000;1.433
009-041  II.Tumores;Total;Todas las edades;07 Castilla y León;2000;7.094
009-041  II.Tumores;Total;Todas las edades;08 Castilla - La Mancha;2000;3.992
009-041  II.Tumores;Total;Todas las edades;09 Cataluña;2000;15.195
009-041  II.Tumores;Total;Todas las edades;10 Comunitat Valenciana;2000;9.499
009-041  II.Tumores;Total;Todas las edades;11 Extremadura;2000;2.661
009-041  II.Tumores;Total;Todas las edades;12 Galicia;2000;7.635
009-041  II.Tumores;Total;Todas las edades;13 Madrid, Comunidad de;2000;11.218
009-041  II.Tumores;Total;Todas las edades;14 Murcia, Región de;2000;2.220
009-041  II.Tumores;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;1.360
009-041  II.Tumores;Total;Todas las edades;16 País Vasco;2000;5.380
009-041  II.Tumores;Total;Todas las edades;17 Rioja, La;2000;699
009-041  II.Tumores;Total;Todas las edades;18 Ceuta;2000;109
009-041  II.Tumores;Total;Todas las edades;19 Melilla;2000;114
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;01 Andalucía;2000;350
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;02 Aragón;2000;51
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;03 Asturias, Principado de;2000;86
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;04 Balears, Illes;2000;37
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;05 Canarias;2000;124
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;06 Cantabria;2000;38
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;07 Castilla y León;2000;167
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;08 Castilla - La Mancha;2000;81
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;09 Cataluña;2000;345
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;10 Comunitat Valenciana;2000;189
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;11 Extremadura;2000;36
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;12 Galicia;2000;193
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;13 Madrid, Comunidad de;2000;225
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;14 Murcia, Región de;2000;53
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;20
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;16 País Vasco;2000;155
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;17 Rioja, La;2000;17
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;18 Ceuta;2000;10
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;19 Melilla;2000;1
010  Tumor maligno del esófago;Total;Todas las edades;01 Andalucía;2000;245
010  Tumor maligno del esófago;Total;Todas las edades;02 Aragón;2000;43
010  Tumor maligno del esófago;Total;Todas las edades;03 Asturias, Principado de;2000;69
010  Tumor maligno del esófago;Total;Todas las edades;04 Balears, Illes;2000;30
010  Tumor maligno del esófago;Total;Todas las edades;05 Canarias;2000;73
010  Tumor maligno del esófago;Total;Todas las edades;06 Cantabria;2000;23
010  Tumor maligno del esófago;Total;Todas las edades;07 Castilla y León;2000;130
010  Tumor maligno del esófago;Total;Todas las edades;08 Castilla - La Mancha;2000;66
010  Tumor maligno del esófago;Total;Todas las edades;09 Cataluña;2000;302
010  Tumor maligno del esófago;Total;Todas las edades;10 Comunitat Valenciana;2000;163
010  Tumor maligno del esófago;Total;Todas las edades;11 Extremadura;2000;49
010  Tumor maligno del esófago;Total;Todas las edades;12 Galicia;2000;192
010  Tumor maligno del esófago;Total;Todas las edades;13 Madrid, Comunidad de;2000;192
010  Tumor maligno del esófago;Total;Todas las edades;14 Murcia, Región de;2000;30
010  Tumor maligno del esófago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;26
010  Tumor maligno del esófago;Total;Todas las edades;16 País Vasco;2000;140
010  Tumor maligno del esófago;Total;Todas las edades;17 Rioja, La;2000;12
010  Tumor maligno del esófago;Total;Todas las edades;18 Ceuta;2000;2
010  Tumor maligno del esófago;Total;Todas las edades;19 Melilla;2000;1
011  Tumor maligno del estómago;Total;Todas las edades;01 Andalucía;2000;832
011  Tumor maligno del estómago;Total;Todas las edades;02 Aragón;2000;190
011  Tumor maligno del estómago;Total;Todas las edades;03 Asturias, Principado de;2000;221
011  Tumor maligno del estómago;Total;Todas las edades;04 Balears, Illes;2000;77
011  Tumor maligno del estómago;Total;Todas las edades;05 Canarias;2000;129
011  Tumor maligno del estómago;Total;Todas las edades;06 Cantabria;2000;82
011  Tumor maligno del estómago;Total;Todas las edades;07 Castilla y León;2000;649
011  Tumor maligno del estómago;Total;Todas las edades;08 Castilla - La Mancha;2000;316
011  Tumor maligno del estómago;Total;Todas las edades;09 Cataluña;2000;901
011  Tumor maligno del estómago;Total;Todas las edades;10 Comunitat Valenciana;2000;565
011  Tumor maligno del estómago;Total;Todas las edades;11 Extremadura;2000;182
011  Tumor maligno del estómago;Total;Todas las edades;12 Galicia;2000;600
011  Tumor maligno del estómago;Total;Todas las edades;13 Madrid, Comunidad de;2000;670
011  Tumor maligno del estómago;Total;Todas las edades;14 Murcia, Región de;2000;133
011  Tumor maligno del estómago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;70
011  Tumor maligno del estómago;Total;Todas las edades;16 País Vasco;2000;397
011  Tumor maligno del estómago;Total;Todas las edades;17 Rioja, La;2000;52
011  Tumor maligno del estómago;Total;Todas las edades;18 Ceuta;2000;7
011  Tumor maligno del estómago;Total;Todas las edades;19 Melilla;2000;8
012  Tumor maligno del colon;Total;Todas las edades;01 Andalucía;2000;1.344
012  Tumor maligno del colon;Total;Todas las edades;02 Aragón;2000;298
012  Tumor maligno del colon;Total;Todas las edades;03 Asturias, Principado de;2000;333
012  Tumor maligno del colon;Total;Todas las edades;04 Balears, Illes;2000;174
012  Tumor maligno del colon;Total;Todas las edades;05 Canarias;2000;216
012  Tumor maligno del colon;Total;Todas las edades;06 Cantabria;2000;105
012  Tumor maligno del colon;Total;Todas las edades;07 Castilla y León;2000;729
012  Tumor maligno del colon;Total;Todas las edades;08 Castilla - La Mancha;2000;377
012  Tumor maligno del colon;Total;Todas las edades;09 Cataluña;2000;1.465
012  Tumor maligno del colon;Total;Todas las edades;10 Comunitat Valenciana;2000;850
012  Tumor maligno del colon;Total;Todas las edades;11 Extremadura;2000;247
012  Tumor maligno del colon;Total;Todas las edades;12 Galicia;2000;692
012  Tumor maligno del colon;Total;Todas las edades;13 Madrid, Comunidad de;2000;1.026
012  Tumor maligno del colon;Total;Todas las edades;14 Murcia, Región de;2000;211
012  Tumor maligno del colon;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;129
012  Tumor maligno del colon;Total;Todas las edades;16 País Vasco;2000;470
012  Tumor maligno del colon;Total;Todas las edades;17 Rioja, La;2000;75
012  Tumor maligno del colon;Total;Todas las edades;18 Ceuta;2000;9
012  Tumor maligno del colon;Total;Todas las edades;19 Melilla;2000;5
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;01 Andalucía;2000;372
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;02 Aragón;2000;106
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;03 Asturias, Principado de;2000;117
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;04 Balears, Illes;2000;64
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;05 Canarias;2000;78
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;06 Cantabria;2000;43
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;07 Castilla y León;2000;260
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;08 Castilla - La Mancha;2000;119
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;09 Cataluña;2000;479
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;10 Comunitat Valenciana;2000;268
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;11 Extremadura;2000;64
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;12 Galicia;2000;259
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;13 Madrid, Comunidad de;2000;316
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;14 Murcia, Región de;2000;69
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;47
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;16 País Vasco;2000;188
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;17 Rioja, La;2000;25
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;18 Ceuta;2000;0
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;19 Melilla;2000;3
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;01 Andalucía;2000;734
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;02 Aragón;2000;111
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;03 Asturias, Principado de;2000;130
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;04 Balears, Illes;2000;68
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;05 Canarias;2000;120
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;06 Cantabria;2000;40
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;07 Castilla y León;2000;252
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;08 Castilla - La Mancha;2000;155
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;09 Cataluña;2000;754
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;10 Comunitat Valenciana;2000;430
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;11 Extremadura;2000;98
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;12 Galicia;2000;354
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;13 Madrid, Comunidad de;2000;598
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;14 Murcia, Región de;2000;82
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2000;64
