Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;2004;49
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;2004;35
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;2004;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;2004;23
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;2004;37
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;2004;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;2004;26
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;2004;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;2004;0
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;2004;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2004;83
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;2004;12
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2004;33
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2004;5
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;2004;17
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2004;6
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2004;35
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2004;16
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2004;61
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2004;42
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2004;6
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;2004;33
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2004;47
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2004;6
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2004;32
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2004;3
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2004;1
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;2004;2
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;2004;10
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;2004;3
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;2004;2
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;2004;1
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;2004;5
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;2004;0
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;2004;2
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;2004;0
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;2004;7
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;2004;5
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;2004;2
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;2004;4
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;2004;6
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;2004;4
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;3
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;2004;7
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;2004;0
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;2004;0
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;2004;0
004  Septicemia;Total;Todas las edades;01 Andalucía;2004;377
004  Septicemia;Total;Todas las edades;02 Aragón;2004;96
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;2004;72
004  Septicemia;Total;Todas las edades;04 Balears, Illes;2004;53
004  Septicemia;Total;Todas las edades;05 Canarias;2004;149
004  Septicemia;Total;Todas las edades;06 Cantabria;2004;67
004  Septicemia;Total;Todas las edades;07 Castilla y León;2004;255
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;2004;183
004  Septicemia;Total;Todas las edades;09 Cataluña;2004;418
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;2004;320
004  Septicemia;Total;Todas las edades;11 Extremadura;2004;109
004  Septicemia;Total;Todas las edades;12 Galicia;2004;300
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;2004;283
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;2004;70
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;41
004  Septicemia;Total;Todas las edades;16 País Vasco;2004;174
004  Septicemia;Total;Todas las edades;17 Rioja, La;2004;9
004  Septicemia;Total;Todas las edades;18 Ceuta;2004;11
004  Septicemia;Total;Todas las edades;19 Melilla;2004;7
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;2004;158
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;2004;22
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;2004;27
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;2004;28
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;2004;22
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;2004;13
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;2004;46
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;2004;35
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;2004;272
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;2004;148
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;2004;19
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;2004;63
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;2004;182
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;2004;17
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;5
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;2004;43
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;2004;1
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;2004;1
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;2004;5
006  SIDA;Total;Todas las edades;01 Andalucía;2004;400
006  SIDA;Total;Todas las edades;02 Aragón;2004;41
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;2004;46
006  SIDA;Total;Todas las edades;04 Balears, Illes;2004;37
006  SIDA;Total;Todas las edades;05 Canarias;2004;42
006  SIDA;Total;Todas las edades;06 Cantabria;2004;16
006  SIDA;Total;Todas las edades;07 Castilla y León;2004;68
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;2004;34
006  SIDA;Total;Todas las edades;09 Cataluña;2004;195
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;2004;202
006  SIDA;Total;Todas las edades;11 Extremadura;2004;13
006  SIDA;Total;Todas las edades;12 Galicia;2004;80
006  SIDA;Total;Todas las edades;13 Madrid, Comunidad de;2004;213
006  SIDA;Total;Todas las edades;14 Murcia, Región de;2004;37
006  SIDA;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;20
006  SIDA;Total;Todas las edades;16 País Vasco;2004;87
006  SIDA;Total;Todas las edades;17 Rioja, La;2004;7
006  SIDA;Total;Todas las edades;18 Ceuta;2004;5
006  SIDA;Total;Todas las edades;19 Melilla;2004;4
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;01 Andalucía;2004;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;02 Aragón;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;03 Asturias, Principado de;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;04 Balears, Illes;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;05 Canarias;2004;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;06 Cantabria;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;07 Castilla y León;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;08 Castilla - La Mancha;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;09 Cataluña;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;10 Comunitat Valenciana;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;11 Extremadura;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;12 Galicia;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;13 Madrid, Comunidad de;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;14 Murcia, Región de;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;16 País Vasco;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;17 Rioja, La;2004;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;18 Ceuta;2004;1
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;19 Melilla;2004;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;01 Andalucía;2004;92
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;02 Aragón;2004;25
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;2004;18
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;2004;6
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;05 Canarias;2004;40
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;06 Cantabria;2004;6
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;2004;32
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;2004;22
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;09 Cataluña;2004;112
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;2004;64
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;11 Extremadura;2004;11
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;12 Galicia;2004;34
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;2004;69
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;2004;12
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;6
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;16 País Vasco;2004;38
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;2004;7
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;18 Ceuta;2004;1
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;19 Melilla;2004;0
009-041  II.Tumores;Total;Todas las edades;01 Andalucía;2004;16.028
009-041  II.Tumores;Total;Todas las edades;02 Aragón;2004;3.534
009-041  II.Tumores;Total;Todas las edades;03 Asturias, Principado de;2004;3.427
009-041  II.Tumores;Total;Todas las edades;04 Balears, Illes;2004;1.905
009-041  II.Tumores;Total;Todas las edades;05 Canarias;2004;3.450
009-041  II.Tumores;Total;Todas las edades;06 Cantabria;2004;1.492
009-041  II.Tumores;Total;Todas las edades;07 Castilla y León;2004;7.397
009-041  II.Tumores;Total;Todas las edades;08 Castilla - La Mancha;2004;4.430
009-041  II.Tumores;Total;Todas las edades;09 Cataluña;2004;16.182
009-041  II.Tumores;Total;Todas las edades;10 Comunitat Valenciana;2004;10.026
009-041  II.Tumores;Total;Todas las edades;11 Extremadura;2004;2.769
009-041  II.Tumores;Total;Todas las edades;12 Galicia;2004;7.848
009-041  II.Tumores;Total;Todas las edades;13 Madrid, Comunidad de;2004;11.436
009-041  II.Tumores;Total;Todas las edades;14 Murcia, Región de;2004;2.485
009-041  II.Tumores;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;1.378
009-041  II.Tumores;Total;Todas las edades;16 País Vasco;2004;5.482
009-041  II.Tumores;Total;Todas las edades;17 Rioja, La;2004;763
009-041  II.Tumores;Total;Todas las edades;18 Ceuta;2004;110
009-041  II.Tumores;Total;Todas las edades;19 Melilla;2004;102
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;01 Andalucía;2004;369
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;02 Aragón;2004;59
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;03 Asturias, Principado de;2004;92
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;04 Balears, Illes;2004;48
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;05 Canarias;2004;118
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;06 Cantabria;2004;39
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;07 Castilla y León;2004;129
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;08 Castilla - La Mancha;2004;83
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;09 Cataluña;2004;351
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;10 Comunitat Valenciana;2004;248
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;11 Extremadura;2004;55
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;12 Galicia;2004;181
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;13 Madrid, Comunidad de;2004;210
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;14 Murcia, Región de;2004;51
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;28
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;16 País Vasco;2004;148
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;17 Rioja, La;2004;13
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;18 Ceuta;2004;2
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;19 Melilla;2004;2
010  Tumor maligno del esófago;Total;Todas las edades;01 Andalucía;2004;259
010  Tumor maligno del esófago;Total;Todas las edades;02 Aragón;2004;60
010  Tumor maligno del esófago;Total;Todas las edades;03 Asturias, Principado de;2004;83
010  Tumor maligno del esófago;Total;Todas las edades;04 Balears, Illes;2004;30
010  Tumor maligno del esófago;Total;Todas las edades;05 Canarias;2004;82
010  Tumor maligno del esófago;Total;Todas las edades;06 Cantabria;2004;37
010  Tumor maligno del esófago;Total;Todas las edades;07 Castilla y León;2004;110
010  Tumor maligno del esófago;Total;Todas las edades;08 Castilla - La Mancha;2004;55
010  Tumor maligno del esófago;Total;Todas las edades;09 Cataluña;2004;293
010  Tumor maligno del esófago;Total;Todas las edades;10 Comunitat Valenciana;2004;175
010  Tumor maligno del esófago;Total;Todas las edades;11 Extremadura;2004;30
010  Tumor maligno del esófago;Total;Todas las edades;12 Galicia;2004;175
010  Tumor maligno del esófago;Total;Todas las edades;13 Madrid, Comunidad de;2004;214
010  Tumor maligno del esófago;Total;Todas las edades;14 Murcia, Región de;2004;38
010  Tumor maligno del esófago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;26
010  Tumor maligno del esófago;Total;Todas las edades;16 País Vasco;2004;143
010  Tumor maligno del esófago;Total;Todas las edades;17 Rioja, La;2004;15
010  Tumor maligno del esófago;Total;Todas las edades;18 Ceuta;2004;0
010  Tumor maligno del esófago;Total;Todas las edades;19 Melilla;2004;1
011  Tumor maligno del estómago;Total;Todas las edades;01 Andalucía;2004;776
011  Tumor maligno del estómago;Total;Todas las edades;02 Aragón;2004;214
011  Tumor maligno del estómago;Total;Todas las edades;03 Asturias, Principado de;2004;215
011  Tumor maligno del estómago;Total;Todas las edades;04 Balears, Illes;2004;77
011  Tumor maligno del estómago;Total;Todas las edades;05 Canarias;2004;120
011  Tumor maligno del estómago;Total;Todas las edades;06 Cantabria;2004;90
011  Tumor maligno del estómago;Total;Todas las edades;07 Castilla y León;2004;605
011  Tumor maligno del estómago;Total;Todas las edades;08 Castilla - La Mancha;2004;292
011  Tumor maligno del estómago;Total;Todas las edades;09 Cataluña;2004;884
011  Tumor maligno del estómago;Total;Todas las edades;10 Comunitat Valenciana;2004;531
011  Tumor maligno del estómago;Total;Todas las edades;11 Extremadura;2004;163
011  Tumor maligno del estómago;Total;Todas las edades;12 Galicia;2004;560
011  Tumor maligno del estómago;Total;Todas las edades;13 Madrid, Comunidad de;2004;651
011  Tumor maligno del estómago;Total;Todas las edades;14 Murcia, Región de;2004;129
011  Tumor maligno del estómago;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;95
011  Tumor maligno del estómago;Total;Todas las edades;16 País Vasco;2004;338
011  Tumor maligno del estómago;Total;Todas las edades;17 Rioja, La;2004;47
011  Tumor maligno del estómago;Total;Todas las edades;18 Ceuta;2004;5
011  Tumor maligno del estómago;Total;Todas las edades;19 Melilla;2004;4
012  Tumor maligno del colon;Total;Todas las edades;01 Andalucía;2004;1.554
012  Tumor maligno del colon;Total;Todas las edades;02 Aragón;2004;306
012  Tumor maligno del colon;Total;Todas las edades;03 Asturias, Principado de;2004;366
012  Tumor maligno del colon;Total;Todas las edades;04 Balears, Illes;2004;195
012  Tumor maligno del colon;Total;Todas las edades;05 Canarias;2004;279
012  Tumor maligno del colon;Total;Todas las edades;06 Cantabria;2004;107
012  Tumor maligno del colon;Total;Todas las edades;07 Castilla y León;2004;766
012  Tumor maligno del colon;Total;Todas las edades;08 Castilla - La Mancha;2004;391
012  Tumor maligno del colon;Total;Todas las edades;09 Cataluña;2004;1.644
012  Tumor maligno del colon;Total;Todas las edades;10 Comunitat Valenciana;2004;1.000
012  Tumor maligno del colon;Total;Todas las edades;11 Extremadura;2004;267
012  Tumor maligno del colon;Total;Todas las edades;12 Galicia;2004;766
012  Tumor maligno del colon;Total;Todas las edades;13 Madrid, Comunidad de;2004;1.142
012  Tumor maligno del colon;Total;Todas las edades;14 Murcia, Región de;2004;245
012  Tumor maligno del colon;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;121
012  Tumor maligno del colon;Total;Todas las edades;16 País Vasco;2004;534
012  Tumor maligno del colon;Total;Todas las edades;17 Rioja, La;2004;77
012  Tumor maligno del colon;Total;Todas las edades;18 Ceuta;2004;9
012  Tumor maligno del colon;Total;Todas las edades;19 Melilla;2004;8
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;01 Andalucía;2004;430
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;02 Aragón;2004;118
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;03 Asturias, Principado de;2004;110
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;04 Balears, Illes;2004;57
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;05 Canarias;2004;102
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;06 Cantabria;2004;47
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;07 Castilla y León;2004;292
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;08 Castilla - La Mancha;2004;140
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;09 Cataluña;2004;507
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;10 Comunitat Valenciana;2004;312
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;11 Extremadura;2004;75
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;12 Galicia;2004;256
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;13 Madrid, Comunidad de;2004;387
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;14 Murcia, Región de;2004;63
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;46
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;16 País Vasco;2004;191
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;17 Rioja, La;2004;23
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;18 Ceuta;2004;5
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;19 Melilla;2004;1
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;01 Andalucía;2004;828
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;02 Aragón;2004;131
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;03 Asturias, Principado de;2004;140
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;04 Balears, Illes;2004;97
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;05 Canarias;2004;151
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;06 Cantabria;2004;46
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;07 Castilla y León;2004;304
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;08 Castilla - La Mancha;2004;169
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;09 Cataluña;2004;731
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;10 Comunitat Valenciana;2004;424
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;11 Extremadura;2004;101
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;12 Galicia;2004;326
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;13 Madrid, Comunidad de;2004;580
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;14 Murcia, Región de;2004;85
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;15 Navarra, Comunidad Foral de;2004;59
