Causa de muerte;Sexo;Edad;Comunidades y Ciudades Autónomas;Periodo;Total
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;14 Murcia, Región de;1983;98
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;39
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;16 País Vasco;1983;198
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;17 Rioja, La;1983;19
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;18 Ceuta;1983;4
001-008  I.Enfermedades infecciosas y parasitarias;Total;Todas las edades;19 Melilla;1983;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;01 Andalucía;1983;61
001  Enfermedades infecciosas intestinales;Total;Todas las edades;02 Aragón;1983;10
001  Enfermedades infecciosas intestinales;Total;Todas las edades;03 Asturias, Principado de;1983;9
001  Enfermedades infecciosas intestinales;Total;Todas las edades;04 Balears, Illes;1983;7
001  Enfermedades infecciosas intestinales;Total;Todas las edades;05 Canarias;1983;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;06 Cantabria;1983;2
001  Enfermedades infecciosas intestinales;Total;Todas las edades;07 Castilla y León;1983;23
001  Enfermedades infecciosas intestinales;Total;Todas las edades;08 Castilla - La Mancha;1983;13
001  Enfermedades infecciosas intestinales;Total;Todas las edades;09 Cataluña;1983;36
001  Enfermedades infecciosas intestinales;Total;Todas las edades;10 Comunitat Valenciana;1983;34
001  Enfermedades infecciosas intestinales;Total;Todas las edades;11 Extremadura;1983;12
001  Enfermedades infecciosas intestinales;Total;Todas las edades;12 Galicia;1983;30
001  Enfermedades infecciosas intestinales;Total;Todas las edades;13 Madrid, Comunidad de;1983;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;14 Murcia, Región de;1983;14
001  Enfermedades infecciosas intestinales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;6
001  Enfermedades infecciosas intestinales;Total;Todas las edades;16 País Vasco;1983;17
001  Enfermedades infecciosas intestinales;Total;Todas las edades;17 Rioja, La;1983;1
001  Enfermedades infecciosas intestinales;Total;Todas las edades;18 Ceuta;1983;1
001  Enfermedades infecciosas intestinales;Total;Todas las edades;19 Melilla;1983;0
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;01 Andalucía;1983;272
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;02 Aragón;1983;34
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;1983;72
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;1983;13
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;05 Canarias;1983;50
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;06 Cantabria;1983;23
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;1983;92
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;1983;56
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;09 Cataluña;1983;157
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;1983;100
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;11 Extremadura;1983;41
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;12 Galicia;1983;140
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;1983;99
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;1983;29
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;20
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;16 País Vasco;1983;75
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;1983;9
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;18 Ceuta;1983;2
002  Tuberculosis y sus efectos tardíos;Total;Todas las edades;19 Melilla;1983;4
003  Enfermedad meningocócica;Total;Todas las edades;01 Andalucía;1983;51
003  Enfermedad meningocócica;Total;Todas las edades;02 Aragón;1983;7
003  Enfermedad meningocócica;Total;Todas las edades;03 Asturias, Principado de;1983;5
003  Enfermedad meningocócica;Total;Todas las edades;04 Balears, Illes;1983;5
003  Enfermedad meningocócica;Total;Todas las edades;05 Canarias;1983;5
003  Enfermedad meningocócica;Total;Todas las edades;06 Cantabria;1983;2
003  Enfermedad meningocócica;Total;Todas las edades;07 Castilla y León;1983;12
003  Enfermedad meningocócica;Total;Todas las edades;08 Castilla - La Mancha;1983;8
003  Enfermedad meningocócica;Total;Todas las edades;09 Cataluña;1983;45
003  Enfermedad meningocócica;Total;Todas las edades;10 Comunitat Valenciana;1983;20
003  Enfermedad meningocócica;Total;Todas las edades;11 Extremadura;1983;5
003  Enfermedad meningocócica;Total;Todas las edades;12 Galicia;1983;51
003  Enfermedad meningocócica;Total;Todas las edades;13 Madrid, Comunidad de;1983;21
003  Enfermedad meningocócica;Total;Todas las edades;14 Murcia, Región de;1983;13
003  Enfermedad meningocócica;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;1
003  Enfermedad meningocócica;Total;Todas las edades;16 País Vasco;1983;13
003  Enfermedad meningocócica;Total;Todas las edades;17 Rioja, La;1983;1
003  Enfermedad meningocócica;Total;Todas las edades;18 Ceuta;1983;1
003  Enfermedad meningocócica;Total;Todas las edades;19 Melilla;1983;1
004  Septicemia;Total;Todas las edades;01 Andalucía;1983;102
004  Septicemia;Total;Todas las edades;02 Aragón;1983;18
004  Septicemia;Total;Todas las edades;03 Asturias, Principado de;1983;25
004  Septicemia;Total;Todas las edades;04 Balears, Illes;1983;18
004  Septicemia;Total;Todas las edades;05 Canarias;1983;28
004  Septicemia;Total;Todas las edades;06 Cantabria;1983;23
004  Septicemia;Total;Todas las edades;07 Castilla y León;1983;45
004  Septicemia;Total;Todas las edades;08 Castilla - La Mancha;1983;36
004  Septicemia;Total;Todas las edades;09 Cataluña;1983;97
004  Septicemia;Total;Todas las edades;10 Comunitat Valenciana;1983;66
004  Septicemia;Total;Todas las edades;11 Extremadura;1983;16
004  Septicemia;Total;Todas las edades;12 Galicia;1983;45
004  Septicemia;Total;Todas las edades;13 Madrid, Comunidad de;1983;170
004  Septicemia;Total;Todas las edades;14 Murcia, Región de;1983;20
004  Septicemia;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;10
004  Septicemia;Total;Todas las edades;16 País Vasco;1983;62
004  Septicemia;Total;Todas las edades;17 Rioja, La;1983;4
004  Septicemia;Total;Todas las edades;18 Ceuta;1983;0
004  Septicemia;Total;Todas las edades;19 Melilla;1983;0
005  Hepatitis vírica;Total;Todas las edades;01 Andalucía;1983;20
005  Hepatitis vírica;Total;Todas las edades;02 Aragón;1983;2
005  Hepatitis vírica;Total;Todas las edades;03 Asturias, Principado de;1983;1
005  Hepatitis vírica;Total;Todas las edades;04 Balears, Illes;1983;2
005  Hepatitis vírica;Total;Todas las edades;05 Canarias;1983;5
005  Hepatitis vírica;Total;Todas las edades;06 Cantabria;1983;2
005  Hepatitis vírica;Total;Todas las edades;07 Castilla y León;1983;3
005  Hepatitis vírica;Total;Todas las edades;08 Castilla - La Mancha;1983;1
005  Hepatitis vírica;Total;Todas las edades;09 Cataluña;1983;12
005  Hepatitis vírica;Total;Todas las edades;10 Comunitat Valenciana;1983;13
005  Hepatitis vírica;Total;Todas las edades;11 Extremadura;1983;2
005  Hepatitis vírica;Total;Todas las edades;12 Galicia;1983;3
005  Hepatitis vírica;Total;Todas las edades;13 Madrid, Comunidad de;1983;10
005  Hepatitis vírica;Total;Todas las edades;14 Murcia, Región de;1983;4
005  Hepatitis vírica;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;0
005  Hepatitis vírica;Total;Todas las edades;16 País Vasco;1983;3
005  Hepatitis vírica;Total;Todas las edades;17 Rioja, La;1983;1
005  Hepatitis vírica;Total;Todas las edades;18 Ceuta;1983;0
005  Hepatitis vírica;Total;Todas las edades;19 Melilla;1983;0
006  SIDA;Total;Todas las edades;01 Andalucía;1983;0
006  SIDA;Total;Todas las edades;02 Aragón;1983;0
006  SIDA;Total;Todas las edades;03 Asturias, Principado de;1983;0
006  SIDA;Total;Todas las edades;04 Balears, Illes;1983;0
006  SIDA;Total;Todas las edades;05 Canarias;1983;0
006  SIDA;Total;Todas las edades;06 Cantabria;1983;0
006  SIDA;Total;Todas las edades;07 Castilla y León;1983;0
006  SIDA;Total;Todas las edades;08 Castilla - La Mancha;1983;0
006  SIDA;Total;Todas las edades;09 Cataluña;1983;0
006  SIDA;Total;Todas las edades;10 Comunitat Valenciana;1983;0
006  SIDA;Total;Todas las edades;11 Extremadura;1983;0
006  SIDA;Total;Todas las edades;12 Galicia;1983;0
006  SIDA;Total;Todas las edades;13 Madrid, Comunidad de;1983;0
006  SIDA;Total;Todas las edades;14 Murcia, Región de;1983;0
006  SIDA;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;0
006  SIDA;Total;Todas las edades;16 País Vasco;1983;0
006  SIDA;Total;Todas las edades;17 Rioja, La;1983;0
006  SIDA;Total;Todas las edades;18 Ceuta;1983;0
006  SIDA;Total;Todas las edades;19 Melilla;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;01 Andalucía;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;02 Aragón;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;03 Asturias, Principado de;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;04 Balears, Illes;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;05 Canarias;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;06 Cantabria;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;07 Castilla y León;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;08 Castilla - La Mancha;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;09 Cataluña;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;10 Comunitat Valenciana;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;11 Extremadura;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;12 Galicia;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;13 Madrid, Comunidad de;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;14 Murcia, Región de;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;16 País Vasco;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;17 Rioja, La;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;18 Ceuta;1983;0
007  VIH+ (portador, evidencias de laboratorio del VIH, ...);Total;Todas las edades;19 Melilla;1983;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;01 Andalucía;1983;87
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;02 Aragón;1983;31
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;03 Asturias, Principado de;1983;19
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;04 Balears, Illes;1983;13
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;05 Canarias;1983;21
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;06 Cantabria;1983;8
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;07 Castilla y León;1983;42
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;08 Castilla - La Mancha;1983;42
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;09 Cataluña;1983;84
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;10 Comunitat Valenciana;1983;41
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;11 Extremadura;1983;21
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;12 Galicia;1983;44
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;13 Madrid, Comunidad de;1983;38
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;14 Murcia, Región de;1983;18
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;2
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;16 País Vasco;1983;28
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;17 Rioja, La;1983;3
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;18 Ceuta;1983;0
008  Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;Total;Todas las edades;19 Melilla;1983;1
009-041  II.Tumores;Total;Todas las edades;01 Andalucía;1983;10.389
009-041  II.Tumores;Total;Todas las edades;02 Aragón;1983;2.249
009-041  II.Tumores;Total;Todas las edades;03 Asturias, Principado de;1983;2.326
009-041  II.Tumores;Total;Todas las edades;04 Balears, Illes;1983;1.211
009-041  II.Tumores;Total;Todas las edades;05 Canarias;1983;1.837
009-041  II.Tumores;Total;Todas las edades;06 Cantabria;1983;982
009-041  II.Tumores;Total;Todas las edades;07 Castilla y León;1983;5.016
009-041  II.Tumores;Total;Todas las edades;08 Castilla - La Mancha;1983;2.902
009-041  II.Tumores;Total;Todas las edades;09 Cataluña;1983;10.735
009-041  II.Tumores;Total;Todas las edades;10 Comunitat Valenciana;1983;6.007
009-041  II.Tumores;Total;Todas las edades;11 Extremadura;1983;2.165
009-041  II.Tumores;Total;Todas las edades;12 Galicia;1983;5.162
009-041  II.Tumores;Total;Todas las edades;13 Madrid, Comunidad de;1983;5.874
009-041  II.Tumores;Total;Todas las edades;14 Murcia, Región de;1983;1.452
009-041  II.Tumores;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;959
009-041  II.Tumores;Total;Todas las edades;16 País Vasco;1983;3.545
009-041  II.Tumores;Total;Todas las edades;17 Rioja, La;1983;495
009-041  II.Tumores;Total;Todas las edades;18 Ceuta;1983;82
009-041  II.Tumores;Total;Todas las edades;19 Melilla;1983;63
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;01 Andalucía;1983;228
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;02 Aragón;1983;33
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;03 Asturias, Principado de;1983;50
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;04 Balears, Illes;1983;20
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;05 Canarias;1983;45
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;06 Cantabria;1983;20
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;07 Castilla y León;1983;91
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;08 Castilla - La Mancha;1983;36
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;09 Cataluña;1983;243
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;10 Comunitat Valenciana;1983;107
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;11 Extremadura;1983;47
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;12 Galicia;1983;101
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;13 Madrid, Comunidad de;1983;80
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;14 Murcia, Región de;1983;25
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;11
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;16 País Vasco;1983;102
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;17 Rioja, La;1983;11
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;18 Ceuta;1983;0
009  Tumor maligno del labio, de la cavidad bucal y de la faringe;Total;Todas las edades;19 Melilla;1983;2
010  Tumor maligno del esófago;Total;Todas las edades;01 Andalucía;1983;273
010  Tumor maligno del esófago;Total;Todas las edades;02 Aragón;1983;64
010  Tumor maligno del esófago;Total;Todas las edades;03 Asturias, Principado de;1983;59
010  Tumor maligno del esófago;Total;Todas las edades;04 Balears, Illes;1983;22
010  Tumor maligno del esófago;Total;Todas las edades;05 Canarias;1983;59
010  Tumor maligno del esófago;Total;Todas las edades;06 Cantabria;1983;27
010  Tumor maligno del esófago;Total;Todas las edades;07 Castilla y León;1983;109
010  Tumor maligno del esófago;Total;Todas las edades;08 Castilla - La Mancha;1983;56
010  Tumor maligno del esófago;Total;Todas las edades;09 Cataluña;1983;274
010  Tumor maligno del esófago;Total;Todas las edades;10 Comunitat Valenciana;1983;116
010  Tumor maligno del esófago;Total;Todas las edades;11 Extremadura;1983;53
010  Tumor maligno del esófago;Total;Todas las edades;12 Galicia;1983;165
010  Tumor maligno del esófago;Total;Todas las edades;13 Madrid, Comunidad de;1983;117
010  Tumor maligno del esófago;Total;Todas las edades;14 Murcia, Región de;1983;25
010  Tumor maligno del esófago;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;21
010  Tumor maligno del esófago;Total;Todas las edades;16 País Vasco;1983;128
010  Tumor maligno del esófago;Total;Todas las edades;17 Rioja, La;1983;8
010  Tumor maligno del esófago;Total;Todas las edades;18 Ceuta;1983;0
010  Tumor maligno del esófago;Total;Todas las edades;19 Melilla;1983;0
011  Tumor maligno del estómago;Total;Todas las edades;01 Andalucía;1983;939
011  Tumor maligno del estómago;Total;Todas las edades;02 Aragón;1983;285
011  Tumor maligno del estómago;Total;Todas las edades;03 Asturias, Principado de;1983;251
011  Tumor maligno del estómago;Total;Todas las edades;04 Balears, Illes;1983;80
011  Tumor maligno del estómago;Total;Todas las edades;05 Canarias;1983;119
011  Tumor maligno del estómago;Total;Todas las edades;06 Cantabria;1983;82
011  Tumor maligno del estómago;Total;Todas las edades;07 Castilla y León;1983;896
011  Tumor maligno del estómago;Total;Todas las edades;08 Castilla - La Mancha;1983;456
011  Tumor maligno del estómago;Total;Todas las edades;09 Cataluña;1983;1.061
011  Tumor maligno del estómago;Total;Todas las edades;10 Comunitat Valenciana;1983;618
011  Tumor maligno del estómago;Total;Todas las edades;11 Extremadura;1983;311
011  Tumor maligno del estómago;Total;Todas las edades;12 Galicia;1983;732
011  Tumor maligno del estómago;Total;Todas las edades;13 Madrid, Comunidad de;1983;555
011  Tumor maligno del estómago;Total;Todas las edades;14 Murcia, Región de;1983;131
011  Tumor maligno del estómago;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;104
011  Tumor maligno del estómago;Total;Todas las edades;16 País Vasco;1983;371
011  Tumor maligno del estómago;Total;Todas las edades;17 Rioja, La;1983;66
011  Tumor maligno del estómago;Total;Todas las edades;18 Ceuta;1983;8
011  Tumor maligno del estómago;Total;Todas las edades;19 Melilla;1983;5
012  Tumor maligno del colon;Total;Todas las edades;01 Andalucía;1983;468
012  Tumor maligno del colon;Total;Todas las edades;02 Aragón;1983;89
012  Tumor maligno del colon;Total;Todas las edades;03 Asturias, Principado de;1983;125
012  Tumor maligno del colon;Total;Todas las edades;04 Balears, Illes;1983;48
012  Tumor maligno del colon;Total;Todas las edades;05 Canarias;1983;72
012  Tumor maligno del colon;Total;Todas las edades;06 Cantabria;1983;46
012  Tumor maligno del colon;Total;Todas las edades;07 Castilla y León;1983;274
012  Tumor maligno del colon;Total;Todas las edades;08 Castilla - La Mancha;1983;132
012  Tumor maligno del colon;Total;Todas las edades;09 Cataluña;1983;637
012  Tumor maligno del colon;Total;Todas las edades;10 Comunitat Valenciana;1983;321
012  Tumor maligno del colon;Total;Todas las edades;11 Extremadura;1983;112
012  Tumor maligno del colon;Total;Todas las edades;12 Galicia;1983;230
012  Tumor maligno del colon;Total;Todas las edades;13 Madrid, Comunidad de;1983;289
012  Tumor maligno del colon;Total;Todas las edades;14 Murcia, Región de;1983;52
012  Tumor maligno del colon;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;44
012  Tumor maligno del colon;Total;Todas las edades;16 País Vasco;1983;152
012  Tumor maligno del colon;Total;Todas las edades;17 Rioja, La;1983;26
012  Tumor maligno del colon;Total;Todas las edades;18 Ceuta;1983;7
012  Tumor maligno del colon;Total;Todas las edades;19 Melilla;1983;3
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;01 Andalucía;1983;289
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;02 Aragón;1983;96
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;03 Asturias, Principado de;1983;69
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;04 Balears, Illes;1983;44
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;05 Canarias;1983;56
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;06 Cantabria;1983;32
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;07 Castilla y León;1983;196
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;08 Castilla - La Mancha;1983;87
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;09 Cataluña;1983;393
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;10 Comunitat Valenciana;1983;208
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;11 Extremadura;1983;49
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;12 Galicia;1983;167
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;13 Madrid, Comunidad de;1983;177
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;14 Murcia, Región de;1983;49
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;35
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;16 País Vasco;1983;99
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;17 Rioja, La;1983;17
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;18 Ceuta;1983;1
013  Tumor maligno del recto, de la porción rectosigmoide y del ano;Total;Todas las edades;19 Melilla;1983;3
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;01 Andalucía;1983;839
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;02 Aragón;1983;171
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;03 Asturias, Principado de;1983;117
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;04 Balears, Illes;1983;64
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;05 Canarias;1983;93
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;06 Cantabria;1983;52
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;07 Castilla y León;1983;307
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;08 Castilla - La Mancha;1983;223
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;09 Cataluña;1983;636
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;10 Comunitat Valenciana;1983;412
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;11 Extremadura;1983;206
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;12 Galicia;1983;287
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;13 Madrid, Comunidad de;1983;342
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;14 Murcia, Región de;1983;92
014  Tumor maligno del hígado y vías biliares intrahepáticas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1983;56
